Caster Leather Mythic+ Dungeon Pool — Hero & Myth Upgrade Stats,,,,,,,,
,,,,,,,,
Track rank,Item level,,Methodology,,,,,
Stormbound Emblem of Dazar,273649,"+137 Intellect
Use: Channel for 2 sec as the wind answers Dazar's command, increasing your Haste by 929 up to 20 sec. (2 Min Cooldown)","+141 Intellect
Use: Channel for 2 sec as the wind answers Dazar's command, increasing your Haste by 942 up to 20 sec. (2 Min Cooldown)","+145 Intellect
Use: Channel for 2 sec as the wind answers Dazar's command, increasing your Haste by 955 up to 20 sec. (2 Min Cooldown)","+150 Intellect
Use: Channel for 2 sec as the wind answers Dazar's command, increasing your Haste by 972 up to 20 sec. (2 Min Cooldown)","+154 Intellect
Use: Channel for 2 sec as the wind answers Dazar's command, increasing your Haste by 984 up to 20 sec. (2 Min Cooldown)","+159 Intellect
Use: Channel for 2 sec as the wind answers Dazar's command, increasing your Haste by 997 up to 20 sec. (2 Min Cooldown)",https://www.wowhead.com/item=273649
Strand of Warding Fangs,273781,"+1,572 Stamina
+193 Critical Strike
+146 Haste","+1,629 Stamina
+197 Critical Strike
+149 Haste","+1,689 Stamina
+201 Critical Strike
+152 Haste","+1,768 Stamina
+206 Critical Strike
+156 Haste","+1,830 Stamina
+210 Critical Strike
+159 Haste","+1,895 Stamina
+214 Critical Strike
+162 Haste",https://www.wowhead.com/item=273781
Subjugator's Chilling Grips,193758,"91 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+78 Critical Strike
+55 Versatility","93 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+79 Critical Strike
+56 Versatility","95 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+80 Critical Strike
+57 Versatility","97 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+82 Critical Strike
+58 Versatility","99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+83 Critical Strike
+58 Versatility","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+84 Critical Strike
+59 Versatility",https://www.wowhead.com/item=193758
Toxin-Coated Warstaff,273788,"124 - 186 Damage
Speed 3.60
(43.1 damage per second)
+838 [Agility or Intellect]
+2,794 Stamina
+104 Haste
+74 Mastery","128 - 192 Damage
Speed 3.60
(44.3 damage per second)
+862 [Agility or Intellect]
+2,896 Stamina
+105 Haste
+75 Mastery","131 - 197 Damage
Speed 3.60
(45.6 damage per second)
+886 [Agility or Intellect]
+3,002 Stamina
+107 Haste
+76 Mastery","136 - 205 Damage
Speed 3.60
(47.4 damage per second)
+920 [Agility or Intellect]
+3,143 Stamina
+109 Haste
+77 Mastery","140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 [Agility or Intellect]
+3,254 Stamina
+110 Haste
+78 Mastery","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 [Agility or Intellect]
+3,369 Stamina
+112 Haste
+79 Mastery",https://www.wowhead.com/item=273788
Twin-Strike Polearm,158371,"248 - 372 Damage
Speed 3.60
(86.1 damage per second)
+144 [Agility or Strength]
+2,794 Stamina
+104 Critical Strike
+74 Versatility","255 - 383 Damage
Speed 3.60
(88.6 damage per second)
+148 [Agility or Strength]
+2,896 Stamina
+105 Critical Strike
+75 Versatility","262 - 394 Damage
Speed 3.60
(91.1 damage per second)
+152 [Agility or Strength]
+3,002 Stamina
+107 Critical Strike
+76 Versatility","273 - 409 Damage
Speed 3.60
(94.7 damage per second)
+158 [Agility or Strength]
+3,143 Stamina
+109 Critical Strike
+77 Versatility","280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Versatility",https://www.wowhead.com/item=158371
Unstable Felheart Crystal,250255,"+137 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 16125 of your health to infuse a target ally for 10 sec, absorbing 272535 damage. (2 Min Cooldown)","+141 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 16849 of your health to infuse a target ally for 10 sec, absorbing 284769 damage. (2 Min Cooldown)","+145 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 17601 of your health to infuse a target ally for 10 sec, absorbing 297477 damage. (2 Min Cooldown)","+150 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 18649 of your health to infuse a target ally for 10 sec, absorbing 315189 damage. (2 Min Cooldown)","+154 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 19470 of your health to infuse a target ally for 10 sec, absorbing 329072 damage. (2 Min Cooldown)","+159 Intellect
Use: Unleash the fel energy stored within the crystal, sacrificing 20323 of your health to infuse a target ally for 10 sec, absorbing 343488 damage. (2 Min Cooldown)",https://www.wowhead.com/item=250255
Vessel of Last Rites,159648,"+419 Intellect
+1,397 Stamina
+52 Critical Strike
+37 Mastery","+431 Intellect
+1,448 Stamina
+53 Critical Strike
+37 Mastery","+443 Intellect
+1,501 Stamina
+53 Critical Strike
+38 Mastery","+460 Intellect
+1,572 Stamina
+54 Critical Strike
+38 Mastery","+473 Intellect
+1,627 Stamina
+55 Critical Strike
+39 Mastery","+486 Intellect
+1,684 Stamina
+56 Critical Strike
+39 Mastery",https://www.wowhead.com/item=159648
Vest of Reverent Adoration,239048,"162 Armor
+144 [Agility or Intellect]
+2,794 Stamina
+100 Critical Strike
+77 Mastery","165 Armor
+148 [Agility or Intellect]
+2,896 Stamina
+102 Critical Strike
+78 Mastery","168 Armor
+152 [Agility or Intellect]
+3,002 Stamina
+103 Critical Strike
+79 Mastery","173 Armor
+158 [Agility or Intellect]
+3,143 Stamina
+105 Critical Strike
+81 Mastery","176 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+106 Critical Strike
+82 Mastery","180 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+107 Critical Strike
+83 Mastery",https://www.wowhead.com/item=239048
Victor's Flashfrozen Blade,251158,"248 - 372 Damage
Speed 3.60
(86.1 damage per second)
+144 [Agility or Strength]
+2,794 Stamina
+108 Mastery
+70 Versatility","255 - 383 Damage
Speed 3.60
(88.6 damage per second)
+148 [Agility or Strength]
+2,896 Stamina
+109 Mastery
+71 Versatility","262 - 394 Damage
Speed 3.60
(91.1 damage per second)
+152 [Agility or Strength]
+3,002 Stamina
+111 Mastery
+72 Versatility","273 - 409 Damage
Speed 3.60
(94.7 damage per second)
+158 [Agility or Strength]
+3,143 Stamina
+113 Mastery
+73 Versatility","280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+114 Mastery
+74 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+116 Mastery
+75 Versatility",https://www.wowhead.com/item=251158
Vile Vial of Volatile Venom,273796,"+137 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 852 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 122 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+141 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 863 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 123 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+145 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 875 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 125 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+150 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 891 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 127 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+154 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 902 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 129 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""","+159 [Agility or Strength or Intellect]
Use: Take a small sip of venom, gaining 914 of a random secondary stat for 15 sec. Afterwards, a random secondary stat is reduced by 131 for 15 sec. (2 Min Cooldown)
""""Questionable? Yes. Potable?... Technically yes.""""",https://www.wowhead.com/item=273796
Vile Writhefang Glaive,273787,"248 - 372 Damage
Speed 3.60
(86.1 damage per second)
+144 [Agility or Strength]
+2,794 Stamina
+104 Critical Strike
+74 Versatility","255 - 383 Damage
Speed 3.60
(88.6 damage per second)
+148 [Agility or Strength]
+2,896 Stamina
+105 Critical Strike
+75 Versatility","262 - 394 Damage
Speed 3.60
(91.1 damage per second)
+152 [Agility or Strength]
+3,002 Stamina
+107 Critical Strike
+76 Versatility","273 - 409 Damage
Speed 3.60
(94.7 damage per second)
+158 [Agility or Strength]
+3,143 Stamina
+109 Critical Strike
+77 Versatility","280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Versatility","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Versatility",https://www.wowhead.com/item=273787
Vilefiend's Guise,251140,"121 Armor
+144 [Agility or Intellect]
+2,794 Stamina
+104 Haste
+74 Mastery","124 Armor
+148 [Agility or Intellect]
+2,896 Stamina
+105 Haste
+75 Mastery","126 Armor
+152 [Agility or Intellect]
+3,002 Stamina
+107 Haste
+76 Mastery","129 Armor
+158 [Agility or Intellect]
+3,143 Stamina
+109 Haste
+77 Mastery","132 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+110 Haste
+78 Mastery","135 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+112 Haste
+79 Mastery",https://www.wowhead.com/item=251140
War Trial Vestments,251159,"162 Armor
+144 [Agility or Intellect]
+2,794 Stamina
+66 Haste
+112 Mastery","165 Armor
+148 [Agility or Intellect]
+2,896 Stamina
+67 Haste
+113 Mastery","168 Armor
+152 [Agility or Intellect]
+3,002 Stamina
+68 Haste
+115 Mastery","173 Armor
+158 [Agility or Intellect]
+3,143 Stamina
+69 Haste
+117 Mastery","176 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+70 Haste
+118 Mastery","180 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+71 Haste
+120 Mastery",https://www.wowhead.com/item=251159
Whirling Dervish Sash,159317,"91 Armor
+108 [Agility or Intellect]
+2,096 Stamina
+52 Haste
+81 Mastery","93 Armor
+111 [Agility or Intellect]
+2,172 Stamina
+53 Haste
+82 Mastery","95 Armor
+114 [Agility or Intellect]
+2,252 Stamina
+54 Haste
+83 Mastery","97 Armor
+118 [Agility or Intellect]
+2,358 Stamina
+55 Haste
+84 Mastery","99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+55 Haste
+86 Mastery","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+56 Haste
+87 Mastery",https://www.wowhead.com/item=159317
Yoke of the Charging Bear,251173,"+1,572 Stamina
+116 Critical Strike
+223 Haste","+1,629 Stamina
+119 Critical Strike
+228 Haste","+1,689 Stamina
+121 Critical Strike
+232 Haste","+1,768 Stamina
+124 Critical Strike
+238 Haste","+1,830 Stamina
+126 Critical Strike
+242 Haste","+1,895 Stamina
+129 Critical Strike
+247 Haste",https://www.wowhead.com/item=251173
Myth Track — Season 2 Upgrade Stats,,,,,,,,
Each cell contains the complete displayed stat/effect line at that upgrade rank.,,,,,,,,
Item Name,Item ID,"Myth 1/6
(ilvl 318)","Myth 2/6
(ilvl 321)","Myth 3/6
(ilvl 324)","Myth 4/6
(ilvl 328)","Myth 5/6
(ilvl 331)","Myth 6/6
(ilvl 334)",Wowhead Source
Arctic Explorer's Legwraps,251153,"110 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+52 Critical Strike
+89 Haste","112 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+53 Critical Strike
+90 Haste","114 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+54 Critical Strike
+91 Haste","118 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+55 Critical Strike
+92 Haste","120 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+55 Critical Strike
+94 Haste","122 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+56 Critical Strike
+95 Haste",https://www.wowhead.com/item=251153
Band of the Amani Warlord,273792,"+1,830 Stamina
+134 Critical Strike
+235 Haste
""""A simple but durable ring, once worn by the Warlord Zul'jin himself.""""","+1,895 Stamina
+136 Critical Strike
+239 Haste
""""A simple but durable ring, once worn by the Warlord Zul'jin himself.""""","+1,962 Stamina
+139 Critical Strike
+244 Haste
""""A simple but durable ring, once worn by the Warlord Zul'jin himself.""""","+2,053 Stamina
+142 Critical Strike
+250 Haste
""""A simple but durable ring, once worn by the Warlord Zul'jin himself.""""","+2,124 Stamina
+145 Critical Strike
+254 Haste
""""A simple but durable ring, once worn by the Warlord Zul'jin himself.""""","+2,199 Stamina
+147 Critical Strike
+258 Haste
""""A simple but durable ring, once worn by the Warlord Zul'jin himself.""""",https://www.wowhead.com/item=273792
Bloodthorn Burnous,251190,"70 Armor
+91 [Agility or Strength or Intellect]
+1,830 Stamina
+69 Haste
+37 Mastery","72 Armor
+94 [Agility or Strength or Intellect]
+1,895 Stamina
+70 Haste
+37 Mastery","73 Armor
+97 [Agility or Strength or Intellect]
+1,962 Stamina
+70 Haste
+38 Mastery","75 Armor
+100 [Agility or Strength or Intellect]
+2,053 Stamina
+72 Haste
+39 Mastery","77 Armor
+103 [Agility or Strength or Intellect]
+2,124 Stamina
+73 Haste
+39 Mastery","78 Armor
+106 [Agility or Strength or Intellect]
+2,199 Stamina
+73 Haste
+40 Mastery",https://www.wowhead.com/item=251190
Branch of Pride,251196,"140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 [Agility or Intellect]
+3,254 Stamina
+118 Versatility
+70 Mastery","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 [Agility or Intellect]
+3,369 Stamina
+120 Versatility
+71 Mastery","148 - 222 Damage
Speed 3.60
(51.4 damage per second)
+1000 [Agility or Intellect]
+3,487 Stamina
+121 Versatility
+72 Mastery","154 - 231 Damage
Speed 3.60
(53.4 damage per second)
+1038 [Agility or Intellect]
+3,649 Stamina
+123 Versatility
+73 Mastery","158 - 237 Damage
Speed 3.60
(54.9 damage per second)
+1068 [Agility or Intellect]
+3,777 Stamina
+125 Versatility
+74 Mastery","163 - 244 Damage
Speed 3.60
(56.4 damage per second)
+1098 [Agility or Intellect]
+3,910 Stamina
+126 Versatility
+75 Mastery",https://www.wowhead.com/item=251196
Breeches of Deft Deals,251130,"154 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+110 Critical Strike
+78 Mastery","157 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+112 Critical Strike
+79 Mastery","160 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+113 Critical Strike
+80 Mastery","165 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+115 Critical Strike
+81 Mastery","168 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+116 Critical Strike
+82 Mastery","171 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+118 Critical Strike
+83 Mastery",https://www.wowhead.com/item=251130
Breeches of the Sacred Hall,159313,"154 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+78 Haste
+110 Versatility","157 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+79 Haste
+112 Versatility","160 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+80 Haste
+113 Versatility","165 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+81 Haste
+115 Versatility","168 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+82 Haste
+116 Versatility","171 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+83 Haste
+118 Versatility",https://www.wowhead.com/item=159313
Charged Sandstone Band,158366,"+1,830 Stamina
+211 Critical Strike
+158 Mastery
Prismatic Socket","+1,895 Stamina
+215 Critical Strike
+161 Mastery
Prismatic Socket","+1,962 Stamina
+219 Critical Strike
+164 Mastery
Prismatic Socket","+2,053 Stamina
+224 Critical Strike
+168 Mastery
Prismatic Socket","+2,124 Stamina
+228 Critical Strike
+171 Mastery
Prismatic Socket","+2,199 Stamina
+232 Critical Strike
+174 Mastery
Prismatic Socket",https://www.wowhead.com/item=158366
Charonic Crescent,251232,"280 - 421 Damage
Speed 3.60
(97.4 damage per second)
+162 [Agility or Strength]
+3,254 Stamina
+110 Critical Strike
+78 Haste","288 - 433 Damage
Speed 3.60
(100.1 damage per second)
+167 [Agility or Strength]
+3,369 Stamina
+112 Critical Strike
+79 Haste","296 - 444 Damage
Speed 3.60
(102.8 damage per second)
+172 [Agility or Strength]
+3,487 Stamina
+113 Critical Strike
+80 Haste","307 - 461 Damage
Speed 3.60
(106.7 damage per second)
+178 [Agility or Strength]
+3,649 Stamina
+115 Critical Strike
+81 Haste","316 - 474 Damage
Speed 3.60
(109.7 damage per second)
+183 [Agility or Strength]
+3,777 Stamina
+116 Critical Strike
+82 Haste","325 - 487 Damage
Speed 3.60
(112.8 damage per second)
+189 [Agility or Strength]
+3,910 Stamina
+118 Critical Strike
+83 Haste",https://www.wowhead.com/item=251232
Chillworn's Infusion Staff,193769,"140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 Intellect
+3,254 Stamina
+106 Critical Strike
+82 Versatility","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 Intellect
+3,369 Stamina
+107 Critical Strike
+83 Versatility","148 - 222 Damage
Speed 3.60
(51.4 damage per second)
+1000 Intellect
+3,487 Stamina
+109 Critical Strike
+84 Versatility","154 - 231 Damage
Speed 3.60
(53.4 damage per second)
+1038 Intellect
+3,649 Stamina
+111 Critical Strike
+85 Versatility","158 - 237 Damage
Speed 3.60
(54.9 damage per second)
+1068 Intellect
+3,777 Stamina
+112 Critical Strike
+86 Versatility","163 - 244 Damage
Speed 3.60
(56.4 damage per second)
+1098 Intellect
+3,910 Stamina
+113 Critical Strike
+88 Versatility",https://www.wowhead.com/item=193769
Cloak of the Restless Tribes,159288,"70 Armor
+91 [Agility or Strength or Intellect]
+1,830 Stamina
+57 Versatility
+48 Mastery
Equip: Standing still for 4 sec increases your Speed by 94. Lasts for 4 sec once you start moving.","72 Armor
+94 [Agility or Strength or Intellect]
+1,895 Stamina
+58 Versatility
+49 Mastery
Equip: Standing still for 4 sec increases your Speed by 96. Lasts for 4 sec once you start moving.","73 Armor
+97 [Agility or Strength or Intellect]
+1,962 Stamina
+59 Versatility
+50 Mastery
Equip: Standing still for 4 sec increases your Speed by 97. Lasts for 4 sec once you start moving.","75 Armor
+100 [Agility or Strength or Intellect]
+2,053 Stamina
+60 Versatility
+50 Mastery
Equip: Standing still for 4 sec increases your Speed by 98. Lasts for 4 sec once you start moving.","77 Armor
+103 [Agility or Strength or Intellect]
+2,124 Stamina
+61 Versatility
+51 Mastery
Equip: Standing still for 4 sec increases your Speed by 100. Lasts for 4 sec once you start moving.","78 Armor
+106 [Agility or Strength or Intellect]
+2,199 Stamina
+61 Versatility
+52 Mastery
Equip: Standing still for 4 sec increases your Speed by 101. Lasts for 4 sec once you start moving.",https://www.wowhead.com/item=159288
Crackling Jade Kilij,160216,"90 - 150 Damage
Speed 2.60
(46.2 damage per second)
+473 Intellect
+1,627 Stamina
+55 Critical Strike
+39 Mastery","92 - 154 Damage
Speed 2.60
(47.3 damage per second)
+486 Intellect
+1,684 Stamina
+56 Critical Strike
+39 Mastery","95 - 159 Damage
Speed 2.60
(48.8 damage per second)
+500 Intellect
+1,744 Stamina
+56 Critical Strike
+40 Mastery","98 - 165 Damage
Speed 2.60
(50.6 damage per second)
+519 Intellect
+1,824 Stamina
+57 Critical Strike
+41 Mastery","101 - 169 Damage
Speed 2.60
(51.9 damage per second)
+534 Intellect
+1,888 Stamina
+58 Critical Strike
+41 Mastery","104 - 174 Damage
Speed 2.60
(53.5 damage per second)
+549 Intellect
+1,955 Stamina
+59 Critical Strike
+42 Mastery",https://www.wowhead.com/item=160216
Crown of Roaring Storms,193751,"132 Armor
+162 [Agility or Intellect]
+3,254 Stamina
+70 Critical Strike
+118 Versatility","135 Armor
+167 [Agility or Intellect]
+3,369 Stamina
+71 Critical Strike
+120 Versatility","137 Armor
+172 [Agility or Intellect]
+3,487 Stamina
+72 Critical Strike
+121 Versatility","141 Armor
+178 [Agility or Intellect]
+3,649 Stamina
+73 Critical Strike
+123 Versatility","144 Armor
+183 [Agility or Intellect]
+3,777 Stamina
+74 Critical Strike
+125 Versatility","147 Armor
+189 [Agility or Intellect]
+3,910 Stamina
+75 Critical Strike
+126 Versatility",https://www.wowhead.com/item=193751
Desiccator's Blessed Gloves,159312,"99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+86 Critical Strike
+55 Mastery","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+87 Critical Strike
+56 Mastery","103 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+88 Critical Strike
+57 Mastery","106 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+89 Critical Strike
+58 Mastery","108 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+90 Critical Strike
+58 Mastery","110 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+91 Critical Strike
+59 Mastery",https://www.wowhead.com/item=159312
Fallen Speaker's Staff,251160,"140 - 211 Damage
Speed 3.60
(48.7 damage per second)
+946 Intellect
+3,254 Stamina
+110 Haste
+78 Versatility","144 - 217 Damage
Speed 3.60
(50.1 damage per second)
+972 Intellect
+3,369 Stamina
+112 Haste
+79 Versatility","148 - 222 Damage
Speed 3.60
(51.4 damage per second)
+1000 Intellect
+3,487 Stamina
+113 Haste
+80 Versatility","154 - 231 Damage
Speed 3.60
(53.4 damage per second)
+1038 Intellect
+3,649 Stamina
+115 Haste
+81 Versatility","158 - 237 Damage
Speed 3.60
(54.9 damage per second)
+1068 Intellect
+3,777 Stamina
+116 Haste
+82 Versatility","163 - 244 Damage
Speed 3.60
(56.4 damage per second)
+1098 Intellect
+3,910 Stamina
+118 Haste
+83 Versatility",https://www.wowhead.com/item=251160
Fang of Contagion,251225,"62 - 104 Damage
Speed 1.80
(46.1 damage per second)
+473 Intellect
+1,627 Stamina
+39 Versatility
+55 Mastery","64 - 107 Damage
Speed 1.80
(47.5 damage per second)
+486 Intellect
+1,684 Stamina
+39 Versatility
+56 Mastery","65 - 110 Damage
Speed 1.80
(48.6 damage per second)
+500 Intellect
+1,744 Stamina
+40 Versatility
+56 Mastery","68 - 114 Damage
Speed 1.80
(50.6 damage per second)
+519 Intellect
+1,824 Stamina
+41 Versatility
+57 Mastery","70 - 117 Damage
Speed 1.80
(51.9 damage per second)
+534 Intellect
+1,888 Stamina
+41 Versatility
+58 Mastery","72 - 121 Damage
Speed 1.80
(53.6 damage per second)
+549 Intellect
+1,955 Stamina
+42 Versatility
+59 Mastery",https://www.wowhead.com/item=251225
Fireproof Drape,193763,"70 Armor
+91 [Agility or Strength or Intellect]
+1,830 Stamina
+39 Critical Strike
+66 Haste","72 Armor
+94 [Agility or Strength or Intellect]
+1,895 Stamina
+40 Critical Strike
+67 Haste","73 Armor
+97 [Agility or Strength or Intellect]
+1,962 Stamina
+40 Critical Strike
+68 Haste","75 Armor
+100 [Agility or Strength or Intellect]
+2,053 Stamina
+41 Critical Strike
+69 Haste","77 Armor
+103 [Agility or Strength or Intellect]
+2,124 Stamina
+41 Critical Strike
+70 Haste","78 Armor
+106 [Agility or Strength or Intellect]
+2,199 Stamina
+42 Critical Strike
+71 Haste",https://www.wowhead.com/item=193763
Freightrunner's Flask,250215,"+154 [Agility or Intellect]
Use: Take a sip of the drink you swiped from the freight, increasing your Critical Strike by 645 for 15 sec. (1 Min, 30 Sec Cooldown)","+159 [Agility or Intellect]
Use: Take a sip of the drink you swiped from the freight, increasing your Critical Strike by 653 for 15 sec. (1 Min, 30 Sec Cooldown)","+163 [Agility or Intellect]
Use: Take a sip of the drink you swiped from the freight, increasing your Critical Strike by 661 for 15 sec. (1 Min, 30 Sec Cooldown)","+170 [Agility or Intellect]
Use: Take a sip of the drink you swiped from the freight, increasing your Critical Strike by 673 for 15 sec. (1 Min, 30 Sec Cooldown)","+174 [Agility or Intellect]
Use: Take a sip of the drink you swiped from the freight, increasing your Critical Strike by 681 for 15 sec. (1 Min, 30 Sec Cooldown)","+179 [Agility or Intellect]
Use: Take a sip of the drink you swiped from the freight, increasing your Critical Strike by 689 for 15 sec. (1 Min, 30 Sec Cooldown)",https://www.wowhead.com/item=250215
Fury-fletched Armlets,251135,"88 Armor
+91 [Agility or Intellect]
+1,830 Stamina
+39 Critical Strike
+66 Haste","90 Armor
+94 [Agility or Intellect]
+1,895 Stamina
+40 Critical Strike
+67 Haste","92 Armor
+97 [Agility or Intellect]
+1,962 Stamina
+40 Critical Strike
+68 Haste","94 Armor
+100 [Agility or Intellect]
+2,053 Stamina
+41 Critical Strike
+69 Haste","96 Armor
+103 [Agility or Intellect]
+2,124 Stamina
+41 Critical Strike
+70 Haste","98 Armor
+106 [Agility or Intellect]
+2,199 Stamina
+42 Critical Strike
+71 Haste",https://www.wowhead.com/item=251135
Galvanized Stormcrusher,215730,"210 - 270 Damage
Speed 2.60
(92.3 damage per second)
+814 Strength
+814 Agility
+1094 Intellect
+3,093 Stamina
Dropped by: GaralonDrop Chance: 0.02%","215 - 278 Damage
Speed 2.60
(94.8 damage per second)
+837 Strength
+837 Agility
+1125 Intellect
+3,203 Stamina
Dropped by: GaralonDrop Chance: 0.02%","222 - 286 Damage
Speed 2.60
(97.7 damage per second)
+861 Strength
+861 Agility
+1157 Intellect
+3,315 Stamina
Dropped by: GaralonDrop Chance: 0.02%","230 - 296 Damage
Speed 2.60
(101.2 damage per second)
+894 Strength
+894 Agility
+1201 Intellect
+3,469 Stamina
Dropped by: GaralonDrop Chance: 0.02%","237 - 305 Damage
Speed 2.60
(104.2 damage per second)
+919 Strength
+919 Agility
+1235 Intellect
+3,590 Stamina
Dropped by: GaralonDrop Chance: 0.02%","243 - 313 Damage
Speed 2.60
(106.9 damage per second)
+945 Strength
+945 Agility
+1270 Intellect
+3,717 Stamina
Dropped by: GaralonDrop Chance: 0.02%",https://www.wowhead.com/item=215730
Gauntlets of Fevered Defense,251124,"99 Armor
+122 [Agility or Intellect]
+2,440 Stamina
+92 Critical Strike
+49 Haste","101 Armor
+125 [Agility or Intellect]
+2,527 Stamina
+93 Critical Strike
+50 Haste","103 Armor
+129 [Agility or Intellect]
+2,615 Stamina
+94 Critical Strike
+51 Haste","106 Armor
+134 [Agility or Intellect]
+2,737 Stamina
+96 Critical Strike
+51 Haste","108 Armor
+138 [Agility or Intellect]
+2,832 Stamina
+97 Critical Strike
+52 Haste","110 Armor
+141 [Agility or Intellect]
+2,932 Stamina
+98 Critical Strike
+53 Haste",https://www.wowhead.com/item=251124
Gilded Serpent's Tooth,159137,"62 - 104 Damage
Speed 1.80
(46.1 damage per second)
+473 Intellect
+1,627 Stamina
+41 Haste
+53 Versatility","64 - 107 Damage
Speed 1.80
(47.5 damage per second)
+486 Intellect
+1,684 Stamina
+41 Haste
+54 Versatility","65 - 110 Damage
Speed 1.80
(48.6 damage per second)
+500 Intellect
+1,744 Stamina
+42 Haste
+54 Versatility","68 - 114 Damage
Speed 1.80
(50.6 damage per second)
+519 Intellect
+1,824 Stamina
+43 Haste
+55 Versatility","70 - 117 Damage
Speed 1.80
(51.9 damage per second)
+534 Intellect
+1,888 Stamina
+43 Haste
+56 Versatility","72 - 121 Damage
Speed 1.80
(53.6 damage per second)
+549 Intellect
+1,955 Stamina
+44 Haste
+57 Versatility",https://www.wowhead.com/item=159137
